,kz_2021,year,population_size
4810,09276,2008,79736.0
4811,09276,2009,79327.0
4812,09276,2010,78953.0
4813,09276,2011,76525.0
4814,09276,2012,76329.0
4815,09276,2013,76257.0
4816,09276,2014,76265.0
4817,09276,2015,76812.0
4818,09276,2016,77187.0
4819,09276,2017,77489.0
4820,09276,2018,77656.0
4821,09276,2019,77410.0
4822,09276,2020,77313.0
4823,09276,2021,77176.0
4824,09276,2022,78035.0
4825,09276,2023,77940.0
4826,09277,2005,119598.0
4827,09277,2006,118944.0
4828,09277,2007,118800.0
4829,09277,2008,118622.0
4830,09277,2009,118157.0
4831,09277,2010,117952.0
4832,09277,2011,116849.0
4833,09277,2012,117437.0
4834,09277,2013,117654.0
4835,09277,2014,118164.0
4836,09277,2015,119218.0
4837,09277,2016,119617.0
4838,09277,2017,120371.0
4839,09277,2018,120659.0
4840,09277,2019,121502.0
4841,09277,2020,121800.0
4842,09277,2021,122252.0
4843,09277,2022,124436.0
4844,09277,2023,124911.0
4845,09278,2005,97797.0
4846,09278,2006,97734.0
4847,09278,2007,97810.0
4848,09278,2008,97702.0
4849,09278,2009,97631.0
4850,09278,2010,97591.0
4851,09278,2011,96140.0
4852,09278,2012,96667.0
4853,09278,2013,97323.0
4854,09278,2014,97967.0
4855,09278,2015,98806.0
4856,09278,2016,99221.0
4857,09278,2017,99838.0
4858,09278,2018,100649.0
4859,09278,2019,101120.0
4860,09278,2020,101745.0
4861,09278,2021,102398.0
4862,09278,2022,103806.0
4863,09278,2023,104167.0
4864,09279,2005,91906.0
4865,09279,2006,91644.0
4866,09279,2007,91481.0
4867,09279,2008,91116.0
4868,09279,2009,90673.0
4869,09279,2010,91011.0
4870,09279,2011,90567.0
4871,09279,2012,91267.0
4872,09279,2013,92565.0
4873,09279,2014,93450.0
4874,09279,2015,94104.0
4875,09279,2016,95035.0
4876,09279,2017,95831.0
4877,09279,2018,96217.0
4878,09279,2019,96683.0
4879,09279,2020,97244.0
4880,09279,2021,98045.0
4881,09279,2022,100306.0
4882,09279,2023,101477.0
4883,09361,2005,44618.0
4884,09361,2006,44394.0
4885,09361,2007,44216.0
4886,09361,2008,44059.0
4887,09361,2009,43715.0
4888,09361,2010,43755.0
4889,09361,2011,41790.0
4890,09361,2012,41578.0
4891,09361,2013,41592.0
4892,09361,2014,41535.0
4893,09361,2015,41861.0
4894,09361,2016,42348.0
4895,09361,2017,42248.0
4896,09361,2018,41970.0
4897,09361,2019,42207.0
4898,09361,2020,42052.0
4899,09361,2021,41994.0
4900,09361,2022,42534.0
4901,09361,2023,42676.0
4902,09362,2005,129859.0
4903,09362,2006,131342.0
4904,09362,2007,132495.0
4905,09362,2008,133525.0
4906,09362,2009,134218.0
4907,09362,2010,135520.0
4908,09362,2011,136352.0
4909,09362,2012,138296.0
4910,09362,2013,140276.0
4911,09362,2014,142292.0
4912,09362,2015,145465.0
4913,09362,2016,148638.0
4914,09362,2017,150894.0
4915,09362,2018,152610.0
4916,09362,2019,153094.0
4917,09362,2020,152270.0
4918,09362,2021,153542.0
4919,09362,2022,157443.0
4920,09362,2023,159465.0
4921,09363,2005,42672.0
4922,09363,2006,42496.0
4923,09363,2007,42445.0
4924,09363,2008,42219.0
4925,09363,2009,42058.0
4926,09363,2010,41961.0
4927,09363,2011,41734.0
4928,09363,2012,41684.0
4929,09363,2013,41726.0
4930,09363,2014,41817.0
4931,09363,2015,42055.0
4932,09363,2016,42494.0
4933,09363,2017,42543.0
4934,09363,2018,42520.0
4935,09363,2019,42743.0
4936,09363,2020,42535.0
4937,09363,2021,42472.0
4938,09363,2022,43052.0
4939,09363,2023,43188.0
4940,09371,2005,108159.0
4941,09371,2006,107683.0
4942,09371,2007,107069.0
4943,09371,2008,106224.0
4944,09371,2009,105727.0
4945,09371,2010,105180.0
4946,09371,2011,103597.0
4947,09371,2012,103352.0
4948,09371,2013,103074.0
4949,09371,2014,103045.0
4950,09371,2015,103568.0
4951,09371,2016,103009.0
4952,09371,2017,102836.0
4953,09371,2018,103109.0
4954,09371,2019,103049.0
4955,09371,2020,102998.0
4956,09371,2021,103277.0
4957,09371,2022,104436.0
4958,09371,2023,104914.0
4959,09372,2005,130871.0
4960,09372,2006,130111.0
4961,09372,2007,129605.0
4962,09372,2008,129092.0
4963,09372,2009,128498.0
4964,09372,2010,128322.0
4965,09372,2011,125504.0
4966,09372,2012,125620.0
4967,09372,2013,125553.0
4968,09372,2014,125844.0
4969,09372,2015,126359.0
4970,09372,2016,126918.0
4971,09372,2017,127339.0
4972,09372,2018,127882.0
4973,09372,2019,127998.0
4974,09372,2020,128094.0
4975,09372,2021,128444.0
4976,09372,2022,130193.0
4977,09372,2023,130946.0
4978,09373,2005,128613.0
4979,09373,2006,128529.0
4980,09373,2007,128488.0
4981,09373,2008,128130.0
4982,09373,2009,128049.0
4983,09373,2010,127769.0
4984,09373,2011,126746.0
4985,09373,2012,127145.0
4986,09373,2013,127826.0
4987,09373,2014,128975.0
4988,09373,2015,130385.0
4989,09373,2016,131662.0
4990,09373,2017,132644.0
4991,09373,2018,133561.0
4992,09373,2019,134573.0
4993,09373,2020,135225.0
4994,09373,2021,136062.0
4995,09373,2022,138086.0
4996,09373,2023,139277.0
4997,09374,2005,100081.0
4998,09374,2006,99496.0
4999,09374,2007,99007.0
5000,09374,2008,98426.0
5001,09374,2009,97791.0
5002,09374,2010,97211.0
5003,09374,2011,96094.0
5004,09374,2012,95849.0
5005,09374,2013,95447.0
5006,09374,2014,95184.0
5007,09374,2015,95078.0
5008,09374,2016,94528.0
5009,09374,2017,94486.0
5010,09374,2018,94352.0
5011,09374,2019,94450.0
5012,09374,2020,94645.0
5013,09374,2021,94838.0
5014,09374,2022,95954.0
5015,09374,2023,96400.0
5016,09375,2005,182193.0
5017,09375,2006,182388.0
5018,09375,2007,182721.0
5019,09375,2008,182812.0
5020,09375,2009,183045.0
5021,09375,2010,183796.0
5022,09375,2011,183161.0
5023,09375,2012,184344.0
5024,09375,2013,185980.0
5025,09375,2014,187205.0
5026,09375,2015,189390.0
5027,09375,2016,190481.0
5028,09375,2017,192200.0
5029,09375,2018,193572.0
5030,09375,2019,194070.0
5031,09375,2020,194275.0
5032,09375,2021,195225.0
5033,09375,2022,198160.0
5034,09375,2023,200264.0
5035,09376,2005,144748.0
5036,09376,2006,144411.0
5037,09376,2007,144089.0
5038,09376,2008,143340.0
5039,09376,2009,142979.0
5040,09376,2010,142804.0
5041,09376,2011,142630.0
5042,09376,2012,142947.0
5043,09376,2013,143060.0
5044,09376,2014,143614.0
5045,09376,2015,144864.0
5046,09376,2016,145382.0
5047,09376,2017,146487.0
5048,09376,2018,147189.0
5049,09376,2019,147872.0
5050,09376,2020,148477.0
5051,09376,2021,149239.0
5052,09376,2022,151711.0
5053,09376,2023,152284.0
5054,09377,2005,77729.0
5055,09377,2006,77089.0
5056,09377,2007,76549.0
5057,09377,2008,75953.0
5058,09377,2009,75337.0
5059,09377,2010,74802.0
5060,09377,2011,74483.0
5061,09377,2012,73923.0
5062,09377,2013,73457.0
5063,09377,2014,73250.0
5064,09377,2015,73314.0
5065,09377,2016,72918.0
5066,09377,2017,72730.0
5067,09377,2018,72504.0
5068,09377,2019,72046.0
5069,09377,2020,71696.0
5070,09377,2021,71648.0
5071,09377,2022,72172.0
5072,09377,2023,72147.0
5073,09461,2005,70081.0
5074,09461,2006,69574.0
5075,09461,2007,69884.0
5076,09461,2008,69989.0
5077,09461,2009,69827.0
5078,09461,2010,70004.0
5079,09461,2011,70712.0
5080,09461,2012,70863.0
5081,09461,2013,71167.0
5082,09461,2014,71952.0
5083,09461,2015,73331.0
5084,09461,2016,75743.0
5085,09461,2017,77179.0
5086,09461,2018,77592.0
5087,09461,2019,77373.0
5088,09461,2020,76674.0
5089,09461,2021,77749.0
5090,09461,2022,79935.0
5091,09461,2023,80580.0
5092,09462,2005,73997.0
5093,09462,2006,73503.0
5094,09462,2007,73097.0
5095,09462,2008,72935.0
5096,09462,2009,72576.0
5097,09462,2010,72683.0
5098,09462,2011,71214.0
5099,09462,2012,71482.0
5100,09462,2013,71572.0
5101,09462,2014,71601.0
5102,09462,2015,72148.0
5103,09462,2016,73065.0
5104,09462,2017,73999.0
5105,09462,2018,74657.0
5106,09462,2019,74783.0
5107,09462,2020,74048.0
5108,09462,2021,73909.0
5109,09462,2022,74506.0
5110,09462,2023,74907.0
5111,09463,2005,41950.0
5112,09463,2006,41638.0
5113,09463,2007,41283.0
5114,09463,2008,41316.0
5115,09463,2009,41177.0
5116,09463,2010,41076.0
5117,09463,2011,40991.0
5118,09463,2012,41022.0
5119,09463,2013,40994.0
5120,09463,2014,41062.0
5121,09463,2015,41257.0
5122,09463,2016,41071.0
5123,09463,2017,41236.0
5124,09463,2018,41249.0
5125,09463,2019,41072.0
5126,09463,2020,40842.0
5127,09463,2021,40955.0
5128,09463,2022,41842.0
5129,09463,2023,42139.0
5130,09464,2005,48723.0
5131,09464,2006,48191.0
5132,09464,2007,47744.0
5133,09464,2008,47275.0
5134,09464,2009,46779.0
5135,09464,2010,46286.0
5136,09464,2011,44511.0
5137,09464,2012,44461.0
5138,09464,2013,44522.0
5139,09464,2014,44325.0
5140,09464,2015,44660.0
5141,09464,2016,45183.0
5142,09464,2017,45950.0
5143,09464,2018,45930.0
5144,09464,2019,45825.0
5145,09464,2020,45173.0
5146,09464,2021,45125.0
5147,09464,2022,46656.0
5148,09464,2023,46963.0
5149,09471,2005,144825.0
5150,09471,2006,144993.0
5151,09471,2007,144949.0
5152,09471,2008,144524.0
5153,09471,2009,144442.0
5154,09471,2010,144211.0
5155,09471,2011,143746.0
5156,09471,2012,143758.0
5157,09471,2013,144425.0
5158,09471,2014,144695.0
5159,09471,2015,145570.0
5160,09471,2016,146042.0
5161,09471,2017,146584.0
5162,09471,2018,147086.0
5163,09471,2019,147163.0
5164,09471,2020,147497.0
5165,09471,2021,147697.0
5166,09471,2022,149122.0
5167,09471,2023,149823.0
5168,09472,2005,108724.0
5169,09472,2006,108256.0
5170,09472,2007,107649.0
5171,09472,2008,106952.0
5172,09472,2009,106488.0
5173,09472,2010,106102.0
5174,09472,2011,105227.0
5175,09472,2012,104901.0
5176,09472,2013,104637.0
5177,09472,2014,104615.0
5178,09472,2015,104306.0
5179,09472,2016,103876.0
5180,09472,2017,103805.0
5181,09472,2018,103656.0
5182,09472,2019,103664.0
5183,09472,2020,103679.0
5184,09472,2021,103648.0
5185,09472,2022,104702.0
5186,09472,2023,104843.0
5187,09473,2005,91325.0
5188,09473,2006,90786.0
5189,09473,2007,90244.0
5190,09473,2008,89503.0
5191,09473,2009,88943.0
5192,09473,2010,88193.0
5193,09473,2011,87404.0
5194,09473,2012,87006.0
5195,09473,2013,86719.0
5196,09473,2014,86715.0
5197,09473,2015,86599.0
5198,09473,2016,86734.0
5199,09473,2017,86885.0
5200,09473,2018,86906.0
5201,09473,2019,86747.0
5202,09473,2020,86571.0
5203,09473,2021,86544.0
5204,09473,2022,87103.0
5205,09473,2023,87259.0
5206,09474,2005,113543.0
5207,09474,2006,113397.0
5208,09474,2007,113389.0
5209,09474,2008,113289.0
5210,09474,2009,113236.0
5211,09474,2010,112985.0
5212,09474,2011,112986.0
5213,09474,2012,113331.0
5214,09474,2013,113424.0
5215,09474,2014,113900.0
5216,09474,2015,114834.0
5217,09474,2016,115259.0
5218,09474,2017,115681.0
5219,09474,2018,116099.0
5220,09474,2019,116203.0
5221,09474,2020,116600.0
5222,09474,2021,116753.0
5223,09474,2022,117948.0
5224,09474,2023,118725.0
5225,09475,2005,105715.0
5226,09475,2006,104613.0
5227,09475,2007,103686.0
5228,09475,2008,102475.0
5229,09475,2009,101252.0
5230,09475,2010,100234.0
5231,09475,2011,98787.0
5232,09475,2012,97873.0
5233,09475,2013,97096.0
5234,09475,2014,96608.0
5235,09475,2015,96429.0
5236,09475,2016,95915.0
5237,09475,2017,95773.0
5238,09475,2018,95311.0
5239,09475,2019,94801.0
5240,09475,2020,94522.0
5241,09475,2021,93907.0
5242,09475,2022,94589.0
5243,09475,2023,94333.0
5244,09476,2005,73678.0
5245,09476,2006,72909.0
5246,09476,2007,72289.0
5247,09476,2008,71609.0
5248,09476,2009,70941.0
5249,09476,2010,70106.0
5250,09476,2011,69599.0
5251,09476,2012,69095.0
5252,09476,2013,68484.0
5253,09476,2014,67998.0
5254,09476,2015,67916.0
5255,09476,2016,67613.0
5256,09476,2017,67474.0
5257,09476,2018,67135.0
5258,09476,2019,66743.0
5259,09476,2020,66355.0
5260,09476,2021,66091.0
5261,09476,2022,66393.0
5262,09476,2023,66294.0
5263,09477,2005,77141.0
5264,09477,2006,76641.0
5265,09477,2007,76153.0
5266,09477,2008,75593.0
5267,09477,2009,74967.0
5268,09477,2010,74491.0
5269,09477,2011,73710.0
5270,09477,2012,73211.0
5271,09477,2013,72898.0
5272,09477,2014,72541.0
5273,09477,2015,72468.0
5274,09477,2016,71993.0
5275,09477,2017,72012.0
5276,09477,2018,71845.0
5277,09477,2019,71566.0
5278,09477,2020,71428.0
5279,09477,2021,71328.0
5280,09477,2022,71653.0
5281,09477,2023,71956.0
5282,09478,2005,70057.0
5283,09478,2006,69519.0
5284,09478,2007,69045.0
5285,09478,2008,68617.0
5286,09478,2009,68286.0
5287,09478,2010,68087.0
5288,09478,2011,67245.0
5289,09478,2012,67109.0
5290,09478,2013,66644.0
5291,09478,2014,66540.0
5292,09478,2015,66655.0
5293,09478,2016,66640.0
5294,09478,2017,66777.0
5295,09478,2018,66838.0
5296,09478,2019,66776.0
5297,09478,2020,66722.0
5298,09478,2021,66741.0
5299,09478,2022,67328.0
5300,09478,2023,67555.0
5301,09479,2005,81631.0
5302,09479,2006,80505.0
5303,09479,2007,79433.0
5304,09479,2008,78439.0
5305,09479,2009,77486.0
5306,09479,2010,76848.0
5307,09479,2011,75441.0
5308,09479,2012,74599.0
5309,09479,2013,73783.0
5310,09479,2014,73403.0
5311,09479,2015,73185.0
5312,09479,2016,73260.0
5313,09479,2017,73485.0
5314,09479,2018,73178.0
5315,09479,2019,72655.0
5316,09479,2020,71974.0
5317,09479,2021,71482.0
5318,09479,2022,72006.0
5319,09479,2023,71972.0
5320,09561,2005,40624.0
5321,09561,2006,40412.0
5322,09561,2007,40330.0
5323,09561,2008,40454.0
5324,09561,2009,40420.0
5325,09561,2010,40253.0
5326,09561,2011,39600.0
5327,09561,2012,39684.0
5328,09561,2013,39839.0
5329,09561,2014,40010.0
5330,09561,2015,41159.0
5331,09561,2016,41532.0
5332,09561,2017,41652.0
5333,09561,2018,41847.0
5334,09561,2019,41798.0
5335,09561,2020,41681.0
5336,09561,2021,41662.0
5337,09561,2022,42221.0
5338,09561,2023,42311.0
5339,09562,2005,103197.0
5340,09562,2006,103753.0
5341,09562,2007,104650.0
5342,09562,2008,104980.0
5343,09562,2009,105554.0
5344,09562,2010,105629.0
5345,09562,2011,104312.0
5346,09562,2012,105412.0
5347,09562,2013,105624.0
5348,09562,2014,106423.0
5349,09562,2015,108336.0
5350,09562,2016,110238.0
5351,09562,2017,110998.0
5352,09562,2018,111962.0
5353,09562,2019,112528.0
5354,09562,2020,112385.0
5355,09562,2021,113292.0
5356,09562,2022,116562.0
5357,09562,2023,117806.0
5358,09563,2005,113422.0
5359,09563,2006,113627.0
5360,09563,2007,114130.0
5361,09563,2008,114071.0
5362,09563,2009,114044.0
5363,09563,2010,114628.0
5364,09563,2011,116640.0
5365,09563,2012,118358.0
5366,09563,2013,119808.0
5367,09563,2014,121519.0
5368,09563,2015,124171.0
5369,09563,2016,125403.0
5370,09563,2017,126526.0
5371,09563,2018,127748.0
5372,09563,2019,128497.0
5373,09563,2020,128223.0
5374,09563,2021,129122.0
5375,09563,2022,131433.0
5376,09563,2023,132032.0
5377,09564,2005,499237.0
5378,09564,2006,500855.0
5379,09564,2007,503110.0
5380,09564,2008,503638.0
5381,09564,2009,503673.0
5382,09564,2010,505664.0
5383,09564,2011,490085.0
5384,09564,2012,495121.0
5385,09564,2013,498876.0
5386,09564,2014,501072.0
5387,09564,2015,509975.0
5388,09564,2016,511628.0
5389,09564,2017,515201.0
5390,09564,2018,518365.0
5391,09564,2019,518370.0
5392,09564,2020,515543.0
5393,09564,2021,510632.0
5394,09564,2022,523026.0
5395,09564,2023,526091.0
5396,09565,2005,38791.0
5397,09565,2006,38862.0
5398,09565,2007,38753.0
5399,09565,2008,38771.0
5400,09565,2009,38751.0
5401,09565,2010,38879.0
5402,09565,2011,38610.0
5403,09565,2012,39137.0
5404,09565,2013,39546.0
5405,09565,2014,39941.0
5406,09565,2015,40428.0
5407,09565,2016,40707.0
5408,09565,2017,40781.0
5409,09565,2018,40792.0
5410,09565,2019,40981.0
5411,09565,2020,41056.0
5412,09565,2021,41146.0
5413,09565,2022,41227.0
5414,09565,2023,41380.0
5415,09571,2005,183755.0
5416,09571,2006,183052.0
5417,09571,2007,182293.0
5418,09571,2008,181417.0
5419,09571,2009,180719.0
5420,09571,2010,179925.0
5421,09571,2011,178262.0
5422,09571,2012,178289.0
5423,09571,2013,178914.0
5424,09571,2014,179419.0
5425,09571,2015,181314.0
5426,09571,2016,182178.0
5427,09571,2017,183256.0
5428,09571,2018,183949.0
5429,09571,2019,184591.0
5430,09571,2020,185316.0
5431,09571,2021,186279.0
5432,09571,2022,188623.0
5433,09571,2023,189517.0
5434,09572,2005,130489.0
5435,09572,2006,130788.0
5436,09572,2007,130873.0
5437,09572,2008,131097.0
5438,09572,2009,131059.0
5439,09572,2010,131448.0
5440,09572,2011,130747.0
5441,09572,2012,131227.0
5442,09572,2013,132012.0
5443,09572,2014,132830.0
5444,09572,2015,134136.0
5445,09572,2016,134640.0
5446,09572,2017,135334.0
5447,09572,2018,136271.0
5448,09572,2019,137262.0
5449,09572,2020,138105.0
5450,09572,2021,139323.0
5451,09572,2022,140994.0
5452,09572,2023,141517.0
5453,09573,2005,114024.0
5454,09573,2006,114203.0
5455,09573,2007,114483.0
5456,09573,2008,114496.0
5457,09573,2009,114475.0
5458,09573,2010,114810.0
5459,09573,2011,113259.0
5460,09573,2012,113959.0
5461,09573,2013,114513.0
5462,09573,2014,113847.0
5463,09573,2015,114291.0
5464,09573,2016,115971.0
5465,09573,2017,116193.0
5466,09573,2018,117387.0
5467,09573,2019,117853.0
5468,09573,2020,118695.0
5469,09573,2021,119432.0
5470,09573,2022,119923.0
5471,09573,2023,119826.0
5472,09574,2005,168389.0
5473,09574,2006,168111.0
5474,09574,2007,167444.0
5475,09574,2008,167152.0
5476,09574,2009,166491.0
5477,09574,2010,166260.0
5478,09574,2011,164079.0
5479,09574,2012,164564.0
5480,09574,2013,165000.0
5481,09574,2014,165918.0
5482,09574,2015,167643.0
5483,09574,2016,168893.0
5484,09574,2017,169752.0
5485,09574,2018,170365.0
5486,09574,2019,170792.0
5487,09574,2020,171143.0
5488,09574,2021,171424.0
5489,09574,2022,172665.0
5490,09574,2023,172941.0
5491,09575,2005,99979.0
5492,09575,2006,99490.0
5493,09575,2007,99106.0
5494,09575,2008,98509.0
5495,09575,2009,98044.0
5496,09575,2010,97558.0
5497,09575,2011,97518.0
5498,09575,2012,97409.0
5499,09575,2013,97482.0
5500,09575,2014,97808.0
5501,09575,2015,98751.0
5502,09575,2016,99332.0
5503,09575,2017,99641.0
5504,09575,2018,100364.0
5505,09575,2019,101014.0
5506,09575,2020,101272.0
5507,09575,2021,101788.0
5508,09575,2022,103303.0
5509,09575,2023,103654.0
5510,09576,2005,125708.0
5511,09576,2006,125306.0
5512,09576,2007,125240.0
5513,09576,2008,124811.0
5514,09576,2009,124329.0
5515,09576,2010,124186.0
5516,09576,2011,123120.0
5517,09576,2012,123168.0
5518,09576,2013,123431.0
5519,09576,2014,123890.0
5520,09576,2015,125140.0
5521,09576,2016,125563.0
5522,09576,2017,126101.0
5523,09576,2018,126958.0
5524,09576,2019,126749.0
5525,09576,2020,127168.0
5526,09576,2021,127520.0
5527,09576,2022,128694.0
5528,09576,2023,129595.0
5529,09577,2005,94660.0
5530,09577,2006,94163.0
5531,09577,2007,93711.0
5532,09577,2008,93009.0
5533,09577,2009,92586.0
5534,09577,2010,92326.0
5535,09577,2011,92182.0
5536,09577,2012,92187.0
5537,09577,2013,92331.0
5538,09577,2014,92518.0
5539,09577,2015,93342.0
5540,09577,2016,93974.0
5541,09577,2017,94208.0
5542,09577,2018,94393.0
5543,09577,2019,94734.0
5544,09577,2020,95117.0
5545,09577,2021,95523.0
5546,09577,2022,97120.0
5547,09577,2023,97276.0
5548,09661,2005,68642.0
5549,09661,2006,68664.0
5550,09661,2007,68646.0
5551,09661,2008,68747.0
5552,09661,2009,68722.0
5553,09661,2010,68678.0
5554,09661,2011,67470.0
5555,09661,2012,67681.0
5556,09661,2013,67844.0
5557,09661,2014,68167.0
5558,09661,2015,68986.0
5559,09661,2016,69187.0
5560,09661,2017,69928.0
5561,09661,2018,70527.0
5562,09661,2019,71002.0
5563,09661,2020,70858.0
5564,09661,2021,71381.0
5565,09661,2022,72444.0
5566,09661,2023,72918.0
5567,09662,2005,54273.0
5568,09662,2006,53970.0
5569,09662,2007,53798.0
5570,09662,2008,53588.0
5571,09662,2009,53533.0
5572,09662,2010,53415.0
5573,09662,2011,52118.0
5574,09662,2012,52098.0
5575,09662,2013,51851.0
5576,09662,2014,51610.0
5577,09662,2015,51969.0
5578,09662,2016,52724.0
5579,09662,2017,53437.0
5580,09662,2018,54032.0
5581,09662,2019,53426.0
5582,09662,2020,53319.0
5583,09662,2021,53585.0
5584,09662,2022,54675.0
5585,09662,2023,55067.0
5586,09663,2005,133906.0
5587,09663,2006,134913.0
5588,09663,2007,135212.0
5589,09663,2008,133501.0
5590,09663,2009,133195.0
5591,09663,2010,133799.0
5592,09663,2011,124449.0
5593,09663,2012,124577.0
5594,09663,2013,124698.0
5595,09663,2014,124219.0
5596,09663,2015,124873.0
5597,09663,2016,126010.0
5598,09663,2017,126635.0
5599,09663,2018,127880.0
5600,09663,2019,127934.0
5601,09663,2020,126954.0
5602,09663,2021,126933.0
5603,09663,2022,127810.0
5604,09663,2023,128246.0
5605,09671,2005,174974.0
5606,09671,2006,174543.0
5607,09671,2007,174168.0
5608,09671,2008,173707.0
5609,09671,2009,172990.0
5610,09671,2010,172667.0
5611,09671,2011,172351.0
5612,09671,2012,172575.0
5613,09671,2013,172791.0
5614,09671,2014,172776.0
5615,09671,2015,173695.0
5616,09671,2016,173504.0
5617,09671,2017,173969.0
5618,09671,2018,174208.0
5619,09671,2019,174200.0
5620,09671,2020,174658.0
5621,09671,2021,174965.0
5622,09671,2022,176958.0
5623,09671,2023,177056.0
5624,09672,2005,107988.0
5625,09672,2006,107267.0
5626,09672,2007,106628.0
5627,09672,2008,105770.0
5628,09672,2009,104932.0
5629,09672,2010,104301.0
5630,09672,2011,103653.0
5631,09672,2012,103124.0
5632,09672,2013,102865.0
5633,09672,2014,102901.0
5634,09672,2015,103106.0
